id,link,cooktime,calories,servingsize,carbs,fats,proteines,description,directions,insertdate,image
8a7ca0cc-45d7-41f2-a31f-b7c6dc7b4434,https://myfridgefood.com/recipes/entree-chicken/universal-chicken/,60.0,464.0,8.0,41.0,13.0,43.0,,"directions                          Cut each piece of chicken in half you will end up with 8 halves Place a piece of chicken on a cutting board and place a piece of saran wrap over then take a mallet and pound till chicken out very thin and set aside repeat with all pieces of chicken Take 3 dishes and in one dish place the bread crumbs and mix in the 1/4 cup of parmesean cheese,1 tsp garlic powder, 1/2 tsp salt and 1/2 tsp of black pepper mix together In the second dish place the flour and add remaining salt and pepper ,garlic powder and the paprika mix well In the third dish place the eggs in and whisk Preheat oven to 250 degrees Place a large baking sheet in the oven Place a large skillet on the stove over medium heat and add about 2-3 Tbl oil ( you will need to add more oil as you go along for each batch of chicken that you cook) Dredge a piece of chicken in the flour then the egg wash and next cover in the panko bread crumbs and place in heated skillet Repeat process with each piece of chicken Cook chicken till lightly golden bread about 3 minutes per side Place each piece of chicken on the baking sheet in the preheated oven as you take them out of the pan repeat till finished Bake chicken for an additional 20 minutes after all chicken is in the oven Take chicken out of oven and place on platter...then eat of course :) much more at http://cookeatshare.com/italian-breaded-chicken-breast",2024-08-22,http://myfridgefood.com/Media/Recipe/3263da23a162e0bfbabef832bf66e8aa.jpg
8a9ea822-968a-4f08-a342-a3b0da72e8de,https://myfridgefood.com/recipes/sea-your-food-contest/salmon-cakes/,15.2,237.0,5.0,6.5,13.6,23.0,,"directions     Heat 2 tbs of butter and 2 tbs of oil in a frying pan or cast iron skillet.   Combine the salmon, eggs, bread crumbs, and salt and pepper.   Shape them into hamburger sized patties and put in heated pan with the butter and oil.   Cook until browned on both sides (about 4-6 minutes on each side).   Can be served over rice or in between hamburger buns!     *The recipe is also great if you add other flavors, such as cheese, diced jalapenos, or squeeze lemon juice in the pan",2024-08-22,http://myfridgefood.com/media/7044/calli-parker-salmoncakes.jpg
8ab3eca5-211d-44a7-bc38-b2b64609a60a,https://myfridgefood.com/recipes/dips-and-sauces/baked-cheese-spread/,5.0,176.0,8.0,9.0,14.0,4.0,,"directions                          Preheat the oven to 350 degrees F. Mix all the ingredients in a pie plate. Bakeuntil golden brown on top, about 30 minutes. Serve with crackers. Serves 8 to 10.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8acddf84-699d-4f81-87a1-9e4741f92903,https://myfridgefood.com/recipes/dips-and-sauces/cardinale-sauce/,10.0,137.0,8.0,7.0,12.0,1.0,,"directions                          In a skillet over medium heat, melt butter and olive oil together. Add in flour, stirring constantly until smooth. Lower heat and stir in cream, whisking continuously. Remove from heat and add in spices, stirring until thickened. Then stir in the cheese until melted, taste, then decide if you need more :) Great to add veggies - Peas, Mushrooms, etc...",2024-08-22,http://myfridgefood.com/Media/Recipe/4db5a077b5cd8.preview-300.jpg
8b40ef5c-791e-44f5-a90c-19878cdf53dc,https://myfridgefood.com/recipes/entree-seafood/baked-tomato-onion-fish/,30.0,221.0,2.0,5.0,4.0,40.0,,"directions                          Preheat the oven to 180oC. Slice 2 x medium sized onions into thin rings. Place in boiling water on a medium stove plate for a few minutes until the onion is soft.  Defrost 2-4 fish fillets (by room temperature or in the microwave). Place the softened onion on the bottom of an over-proof dish. Place the fish fillets on top of the onion. Thickly slice 2 x medium sized onions and place slices on top of the fish. Dribble 2-4 teaspoons of olive oil over (1 x tsp per fish fillet). Add salt & pepper. Freshly ground salt & pepper work very well. Cover the dish and bake for 30 minutes. Serve with baby potatoes and a vegetable of your choice.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8b437214-750b-489f-986a-aca07bc87df2,https://myfridgefood.com/recipes/entree-chicken/super-chicken-casserole/,35.0,614.0,4.0,80.0,17.0,32.0,,"directions                          Mix all ingredients into a casserole pan and bake at 375 for 10-15 minutes is should be bubbly and cheese melted, or if microwave save pop it in for about 5 minutes, again it should be bubbly and cheese melted.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8b4e3916-1d87-40a8-8b3a-2a6a09edd785,https://myfridgefood.com/recipes/entree-chicken/greek-chicken-skewers/,50.0,433.0,4.0,7.0,20.0,56.0,,"directions   1. In a medium bowl, coat chicken in 2 Tbsp. olive oil, garlic, oregano, salt, and pepper. Marinate 30 minutes. In a small bowl, whisk together 2 Tbsp. olive oil and lemon juice. Set aside. 2. Preheat outdoor grill or indoor grill pan to medium-high heat. Discard marinade and thread skewers (if using wooden, make sure to soak them in water for 20 minutes first to prevent burning) alternating chicken and vegetables. Sprinkle with salt and pepper. Grill, turning and basting occasionally with the olive oil-lemon mixture, until the chicken is just cooked through. Serve immediately.",2024-08-22,http://myfridgefood.com/media/7763/greekchickenskewers.jpg
8bd600a8-3a30-4ee7-baa2-6c03d88e10bc,https://myfridgefood.com/recipes/entree-chicken/simple-baked-chicken-recipe/,20.0,334.0,10.0,2.0,13.0,51.0,,"directions                          Place the chicken breasts in pan, cut side down. Squeeze juice from garlic into soup and pour over chicken. Add the sliced mushrooms and bake at 350ÂºF. for 45 minutes. Serve over rice or whole wheat toast .",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8be4ff93-cd5c-4f5b-b90e-29cb40b7ee10,https://myfridgefood.com/recipes/salads-and-sides/upside-down-potato-onion/,45.0,346.0,4.0,23.1,23.3,13.1,,"directions   Preheat oven to 400°. Melt the butter in a 9-10 inch ovenproof frying pan (cast iron is great) over medium heat. Add the thyme and onion and cook for 5 minutes. Place the potato, oil, cheeses, salt and pepper in a bowl and toss to combine. Top the onion with the potato mixture and bake for 45 minutes or until golden brown and cooked through. Turn upside down to serve.   submitted by  Hizzoners - much more here!",2024-08-22,http://myfridgefood.com/media/7322/upsidedownonion-001.jpg
8bee01cb-e1e2-46d0-9a91-ebd9b5be2b7e,https://myfridgefood.com/recipes/salads-and-sides/loaded-potato-salad/,35.0,524.0,6.0,52.5,28.2,16.8,,"directions     Wash and cut the potatoes into bite-sized pieces.   Cover with water and boil until fork tender, about 20-25 mins.   Drain and cool the potatoes.   Once they’re cool, mix the mayo and sour cream. Add the onions, chives, and cheese. Salt and pepper to taste.   Top with extra shredded cheese and bacon and serve.     From  StuffHappens - more here!!",2024-08-22,http://myfridgefood.com/media/7378/loadedbakedsalad.jpg
8c8ba811-4e08-440d-a5da-1f9d5521df35,https://myfridgefood.com/recipes/pasta-and-pizza/better-than-your-spaghetti/,40.0,449.0,6.0,39.0,9.0,51.0,,"directions                          1.Pre heat oven to 400 degrees. Roast tomatoes and garlic with a generous amount of olive oil for at least 2 hours. 2.In a food processor or blender, blend tomatoes and garlic with basil, a good douse of olive oil and a generous bunch of sea salt. Set aside 3.Mix all ingredients together, form into 1Ã¢â‚¬Â³ balls and sautÃƒÂ© in a pan, turning frequently, for 30 minutes. Set aside 4.To serve: toss pasta in a light coat of sauce and top with meatballs, parmesan and basil leaves Keep an eye on the garlic after about 30-45 minutes. If it looks like it is getting a little too brown, take it out and set it aside until the tomatoes are finished cooking. more at theelndlessmeal.com",2024-08-22,http://myfridgefood.com/Media/Recipe/13462632730001pb.jpg
8c903fe4-492f-472e-b929-0e0bdfed32b8,https://myfridgefood.com/recipes/entree-beef/ground-beef-wellington/,30.0,578.0,2.0,28.0,37.0,28.0,,"directions                          In a saucepan, saute mushrooms in butter until softened. Stir in flour and 1/8 teaspoon pepper until blended. Gradually add the cream. Bring to a boil; cook and stir for 2 minutes or until thickened. Remove from the heat and set aside. In a bowl, combine the egg yolk, onion, 2 tablespoons mushroom sauce, salt and remaining pepper. Crumble beef over mixture and mix well. Shape into two loaves. Separate crescent dough into two rectangles on a baking sheet. Seal perforations. Place meat loaf on each rectangle. Bring edges together and pinch to seal. Bake at 350° for 24-28 minutes or until a meat thermometer inserted into meat loaf reads 160°. Meanwhile, warm remaining sauce over low heat; stir in parsley. Serve sauce with Wellingtons. Full recipe and more at - http://www.tasteofhome.com/recipes/ground-beef-wellington",2024-08-22,http://myfridgefood.com/Media/Recipe/0e5a4184e171620ca5a3cb1423cd8189-001.jpg
8cdd4d67-7c4c-486e-b5f4-567bb55b96a4,https://myfridgefood.com/recipes/entree-pork/one-pouch-meal/,40.0,409.0,1.0,5.0,32.0,23.0,,"directions                          Slice any meat (I used polish sausage) and Veggies.  Season with salt and pepper Wrap in Aluminum foil and seal shut You can Grill at medium/high for 30 minutes.  Or bake in the oven at 400 for 20 minutes",2024-08-22,http://myfridgefood.com/Media/Recipe/One-Pouch-Feast.jpg
8ce548c3-658e-4b91-9ac4-52f7904af949,https://myfridgefood.com/recipes/breakfast/omelet-egg-roll/,10.0,268.0,2.0,2.1,4.3,3.5,,"directions     1. First, crack the eggs into a mixing bowl and add in milk and salt. Whisk until combined. Then pass through a fine sieve to help get rid of lumps. Liquid without lumps is helpful in making egg roll successfully.   2. Add in other toppings   3. Lightly grease a frying pan with vegetable oil. It’s a small egg roll. And heat the frying pan. Then pour in 1/2 egg mixture and over low heat cook it over until half done. Roll the omelet half way from the right to the middle. And move the egg roll to the right edge of the pan. If there is not enough oil, lightly grease the pan each time you roll up. And add in ¼ egg mixture to cover the left half of the pan. And cook until half done. And roll again half way up from the right to the left and move the egg roll to the right side of the pan. And add in the remaining egg mixture and cook until half done. And finally roll all the way up.*   3. Transfer to a cutting board. When an egg roll is hot, it’s easily broken, so let cool before cutting. Slice into bite-size pieces. And serve.     submitted by  EugenieKitchen - Full details here!",2024-08-22,http://myfridgefood.com/media/7134/eggrolls.jpg
8cf47bf3-caa8-4fa7-882b-f18307280872,https://myfridgefood.com/recipes/salads-and-sides/basic-waldorf-salad/,15.0,306.0,10.0,24.0,23.0,4.0,,"directions                          1Combine apples, celery and walnuts.  2Add mayonaise and mix thoroughly",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8d1eaca3-0ace-4a83-b24f-b0f61e45dacf,https://myfridgefood.com/recipes/pasta-bilities-contest/fajita-pasta/,45.0,397.0,4.0,37.8,7.3,42.9,,"directions     Cut the chicken into bite-sized pieces. Season with half of taco seasoning.    In a 12-inch skillet, heat 1 tablespoon olive oil over high heat. When the oil is very hot, carefully add the chicken in a single layer and cook without stirring until one side is seared and browned, about 1-2 minutes. Flip the chicken to the other side and cook until browned. Remove the chicken to a plate and set aside.   Add the remaining 1 tablespoon of olive oil to the skillet with the heat still on high. When the oil is very hot again, add the onions, bell peppers, and remaining taco seasoning.    Cook, stirring occasionally, until the veggies are slightly blackened.    Turn heat to low, add minced garlic, and stir until fragrant and well combined, about 30 seconds. Remove the veggies to the plate with the chicken.   In the same skillet, add the broth, cream, diced tomatoes, uncooked pasta, and salt.    Stir to combine and bring to a boil, then cover, reduce heat to medium-low, and cook for 15 minutes until pasta is tender and liquid is mostly absorbed.    Add the chicken and veggies back into the skillet and stir to combine until heated through, about 2 minutes.      from  SimpleDinners - more here!",2024-08-22,http://myfridgefood.com/media/7549/chickenfajitapasta.jpg
8d65a929-08e7-41e7-b49d-ad99f90ade61,https://myfridgefood.com/recipes/dips-and-sauces/ultimate-guacamole/,25.0,166.0,8.0,10.0,15.0,2.0,,"directions                          Place the sliced avocados into a food processor. Set the processor on medium and slowly add salsa until the texture is lumpy. Add the garlic powder and hot sauce. Continue to process until smooth but not too runny. Salt to taste.",2024-08-22,http://myfridgefood.com/Media/Recipe/12965270340001pb.jpg
8daa5ed3-8b6b-46a8-a6e6-be7e917cff84,https://myfridgefood.com/recipes/pizza-contest/hawaiian-pizza-bites/,30.0,299.0,6.0,24.4,14.5,18.2,,"directions     First, lightly grease your muffin tin. Place 3 pieces of your thick cut Canadian Bacon, slightly separated as shown in the picture, into each cup of your muffin tin. Press down into cups. They won’t stay in cup form very well, but that’s okay. They will take that shape more when you add the toppings.    Gather your toppings, sauce, and shredded cheese.   Drop 1 Tbls. of sauce into each cup.   Add toppings. Load up those cups! I like them decently full.    Top with a generous amount of Mozzarella cheese.    Bake at 350 degrees uncovered for about 27 minutes or until the top is bubbly and golden brown. Watch them carefully toward the end to avoid overcooking.     Remove them from the pan using a fork to pop them out. There will be a little bit of juice to discard in the bottom of each cup.      submitted  EllaClaireInspired.com - full details and original recipe here!",2024-08-22,http://myfridgefood.com/media/7248/hawaiianpizzabitesfinish.jpg
8dd736c0-50d7-48de-84e8-e4f30375b1a1,https://myfridgefood.com/recipes/snacks/soft-pretzels-w-sauce/,30.0,250.0,5.0,40.0,7.0,5.0,,"directions                          For the pretzels:  1.Pour 1 cup of the water (at 110°-115°) into a mixing bowl.  Add the yeast and sugar.  Let rest for 5 minutes.  2.Add flour and salt.  Mix until dough forms.  3.Knead by hand on a lightly floured surface for 8-10 minutes or in a mixer with a dough hook attached for 5 min.  4.Add a bit of olive oil to the bowl and lightly coat the dough ball.  5.Cover with a towel and place in a warm spot to rise for 1 hour.  6.Line a baking sheet with parchment paper.  7.Preheat oven to 450.  8.Remove towel and cut into 6 equal pieces.  9.Roll each piece into a rope ½ in diameter.  10.Make a U with the rope.  Twist the ends twice and then fold over the curve of the U.  11.Press the ends down slightly to seal.  12.Place on parchment lined sheet to rise for 15 minutes.  13.Fill a shallow bowl with remaining cup of water (at 110°-115°).  14.Stir in baking soda to dissolve.  15.Dip each of the pretzels into the baking soda bath for 30 seconds.  Flip at 15 seconds if necessary.  16.Place dipped pretzels on baking sheet and brush on melted butter.  Sprinkle on coarse salt.  17.Bake for 10-15 minutes or until golden brown.  18.Cool on a wire rack.    For the garlic dip:  1.Mash roasted garlic with the back of a chefs knife.  2.Add garlic and remaining ingredients to a medium mixing bowl.  Mix carefully at first.  3.Mix well by hand for 20-30 seconds to fully incorporate.  4.Store in refrigerator until ready to serve.",2024-08-22,http://myfridgefood.com/Media/Recipe/1339294536monstertoes.jpg
8df5fa72-bff7-49fc-a2dc-2124662297f6,https://myfridgefood.com/recipes/entree-seafood/fried-creole-shrimp/,10.0,384.0,4.0,52.2,4.4,32.7,,"directions     Pre heat oil in a large pot to 350 degrees.   Rinse, peel, devein shrimp, leave tail intact if desired.   Mix egg with hot sauce and mustard.   Place shrimp in a large bowl, coat with spices, egg/hot sauce mixture and set aside.     To Prepare Corn Flour:     Mix all ingredients together in a freezer bag, shake well   Dip shrimp in the corn flour, coat well, and place into hot oil, making sure not to overcrowd the pan.   I would do this in 2-3 batches.   Cook shrimp for 2 minutes on each side.   Drain on paper napkin.   Squeeze a little lemon juice on hot shrimp if desired.   Serve!",2024-08-22,http://myfridgefood.com/media/6570/creole-fried-shrimp-005.jpg
8e2c05f1-f3a2-4d81-bbe3-e967450873d5,https://myfridgefood.com/recipes/dessert/chocolate-chip-cookie-pie/,20.0,321.0,8.0,39.3,16.9,3.6,,"directions     Melt butter in microwave safe bowl until melted. Let cool.   Add brown sugar, vanilla and egg - mix well.   Add dry ingredients gradually. Blend well, and pour into greased pie plate or 9x9 pan.   Sprinkle with chocolate chips and bake at 350 for 20-25 minutes.     from  CookYourFood - more here!",2024-08-22,http://myfridgefood.com/media/7648/chococookiepie-001.jpg
8e46015a-ea25-46e9-8851-00f719ba4c07,https://myfridgefood.com/recipes/breakfast/mexican-eggs/,15.0,321.0,2.0,46.0,9.0,15.0,,"directions                          1.Heat oven to 300Âº F. Stack the tortillas, wrap them in foil, and put them in the oven for 10 minutes. 2.In a medium saucepan, bring the beans to a simmer (or cook them in the microwave until hot, about 3 minutes). 3.Meanwhile, in a skillet, bring the enchilada sauce to a simmer. With a spoon, create a well for each egg. Crack an egg and nestle it in the sauce; repeat.  4.Cover the pan and cook, 5 minutes for soft yolks, 7 minutes for firmer ones. 5.Place 2 tortillas on each plate. Spread them with a generous layer of beans. 6.With a spoon, gently place the eggs on top of the beans. Ladle on more enchilada sauce and add the toppings (if desired).",2024-08-22,http://myfridgefood.com/Media/Recipe/13218446130001pb.jpg
8e583827-7f11-4d2e-988d-2c4943bd0f6b,https://myfridgefood.com/recipes/entree-chicken/cheesy-chicken-casserole/,60.0,590.0,8.0,33.2,30.7,46.1,,"directions     Preheat over to 325 degrees.   Combine soups, milk, taco seasoning and green chilies in bowl.   Make 2 layers of following ingredients in 9x13 inch glass baking dish: chips, cubed chicken, soup mixture and cheese.   Bake for 1 hour.     from  Yummly.Blogspot - more here!",2024-08-22,http://myfridgefood.com/media/7474/chickencheesecasserole.jpg
8e678f6d-56a0-4251-9a23-4d84fbede347,https://myfridgefood.com/recipes/entree-chicken/buffalo-chicken-meatballs/,30.0,493.0,4.0,4.0,21.0,69.0,,"directions                          Pre-heat the oven to 400ºF. In a large mixing bowl, mix the ground chicken with the onion, garlic, parsley, blue cheese and season with salt and freshly ground black pepper. Form meatballs into 15 balls. Arrange the meatballs on a nonstick sheet pan and drizzle them with oil. Bake until the meatballs are cooked through and golden brown, about 20, turning the meatballs over about halfway through baking. When the meatballs are almost done baking, melt the butter in a large skillet over medium heat. Add the hot sauce and whisk to combine. Remove the meatballs from the oven and toss in the hot sauce to coat. Spread blue cheese dressing on both sides of the inside of a roll and add 2-3 meatballs. Drizzle a bit of the extra buffalo sauce and blue cheese dressing over the top. Serve with extra hot sauce in case anyone likes it spicy.",2024-08-22,http://myfridgefood.com/Media/Recipe/13599161680000.jpeg
8e73ef0a-89f6-477e-9f0c-9a8defd0f8bf,https://myfridgefood.com/recipes/entree-chicken/chicken-adobo/,120.0,237.0,9.0,1.0,5.0,44.0,,"directions                          Cut chicken pieces in half if thighs are large. If using pork, cut pork into 1 1/2 inch pieces. In a saucepan, combine all ingredients. Let stand for 1 to 3 hours. Bring to a boil. Cover, lower heat, and simmer for 30 minutes (45 minutes for pork). Remove cover and simmer 15 more minutes or until liquid evaporates and chicken or pork is lightly browned.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8e94fe6d-1a64-4533-9c15-13e10f343662,https://myfridgefood.com/recipes/salads-and-sides/low-cal-cauliflower/,20.0,148.0,4.0,27.1,1.9,5.2,,"directions     Break cauliflower into florets.   Beat 2 eggs into a bowl and add 1 tsp mustard.   In a bowl with the breadcrumbs, add 1 tsp taco mix and seasoning.   Dip cauliflower into egg and then drop into breadcrumbs and coat.   Place on baking sheet covered in parchment paper, spray with a little oil and bake at 400F for 15-20 minutes. Turn half way through.   Heat marinara sauce and add the horseradish (or any herb/ seasoning mix you like) and serve immediately.     From  Grandmas Cooking - more here!",2024-08-22,http://myfridgefood.com/media/7886/lowcaliflaur.jpg
8e9c1426-228d-43f1-9616-f3740e87c496,https://myfridgefood.com/recipes/appetizer/taco-crescents/,30.0,110.0,20.0,3.0,8.0,6.0,,"directions                          Preheat oven to 375. Cook the ground beef or turkey in a skillet. Drain fat. Mix hamburger, taco seasoning, cheddar cheese and cream cheese together. Separate rolls into triangles. Cut eat triangle in half lengthwise. Scoop a heaping tablespoon onto each roll and roll up. Bake for 15 minutes, or until golden brown.  more at: http://www.plainchicken.com",2024-08-22,http://myfridgefood.com/Media/Recipe/food51-001.jpg
8e9c9b4f-a5e9-480a-9585-03e436d61e51,https://myfridgefood.com/recipes/breakfast/fruity-baked-oatmeal/,40.0,333.0,6.0,38.6,16.3,10.3,,"directions     Heat oven to 375 degrees F (190 degrees C). Generously spray the inside of a 10-1/2 by 7 inch baking dish (or 8-inch by 8-inch square baking dish) with cooking spray and place on a baking sheet.   In a large bowl, mix together the oats, sugar, baking powder, cinnamon, salt, half the walnuts, half the strawberries and half the chocolate. Add to prepared baking dish. Arrange the remaining strawberries, walnuts and chocolate on top of the oats. Then, scatter the banana slices.   In another large bowl, whisk together the milk, egg, butter and vanilla extract. Then, pour over oats and fruit. Gently shimmy and shake the baking dish to help the milk mixture go throughout the oats   Bake oatmeal for 35 to 40 minutes or until the top is golden brown and the milk mixture has set.   For an extra tasty top, sprinkle a tablespoon or so of extra brown sugar on top then place back in the oven under the broiler and broil for 20-30 seconds.     submitted by Joanne:  InspiredTaste.net - much more here!",2024-08-22,http://myfridgefood.com/media/6817/bakedfruitoatmeal.jpg
8ec565d7-178a-4281-8e6c-a9e3c34a7d8c,https://myfridgefood.com/recipes/appetizer/homemade-cheese-sticks/,20.0,210.0,1.0,15.0,12.0,9.0,,"directions   Cut mozz sticks in half, and roll in flour. Dip in egg. Combine bread crumbs with seasonings. Roll cheese sticks in panko bread crumbs/seasonings. Fry until browned.",2024-08-22,http://myfridgefood.com/media/7126/emptyplate-001.jpg
8f21e9a7-ffab-4b56-ae21-dba454f8938d,https://myfridgefood.com/recipes/salads-and-sides/quick-scratch-hash-browns/,10.0,147.0,5.0,34.0,0.0,4.0,,"directions                          1 The number of potatoes simply depends upon the number of people you are feeding.  2 Wash and do not peel the potatoes. Microwave on high until mostly done. If using 2-3 small red potatoes for two servings this will be about 2 1/2 minutes.  3 While microwaving the potatoes fill a bowl with iced water. When potatoes are done drop them into the ice water and cut them length wise in half to expedite cooling.  4 When just cool enough to handle quickly shred (inside will probably still be warm so be quick) without peeling them into a frying pan sprayed with Pam or lightly oiled. The peels will remain in your hand after shredding each half, small amount might be seen in the potatoes but not much.  6 If you want to add other items to these then shred them onto a plate first, add the other items and them place in fry pan. You might want to add some diced onion, bacon or bacon bits, shredded cheese, chives or whatever you might imagine.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
8f314c00-fe22-4b5c-84e1-9aefd69f2521,https://myfridgefood.com/recipes/dessert/frozen-yogurt-bars/,60.0,124.0,4.0,15.1,2.3,11.3,,"directions     Mix the yogurt and honey together until well combined.   Pour into a baking tray lined with foil   Top with toppings   Freeze for about an hour (until solid)   Bust it into pieces and serve",2024-08-22,http://myfridgefood.com/media/8448/yogurtbark2.jpg
8f3bf43a-6c1b-4092-b5ff-210f1f192303,https://myfridgefood.com/recipes/entree-beef/delicious-chimichangas/,20.0,297.0,6.0,18.0,13.0,26.0,,"directions     Preheat oven to 475 degrees.   Brown meat with onion and garlic.   Drain, but do not rinse.   Stir in salsa, cumin, oregano and salt.   Simmer 5 minutes or until most of the liquid has evaporated.   Brush one side of the tortillas with butter.   On unbuttered side spoon heaping 1/3 cup of meat mixture into center.   Fold 2 sides over filling, fold ends down.   Place seam side down in a 13 x 9 x 2-inch baking dish.   Bake for 13 minutes or until golden brown.   To serve, top with sour cream, guacamole and additional picante  sauce.",2024-08-22,http://myfridgefood.com/Media/Recipe/streamlined-chimichangas_1151-001.jpg
8f53fd39-da1d-4e3d-92b2-6da4291701b2,https://myfridgefood.com/recipes/entree-seafood/spinach-stuffed-salmon/,30.0,421.0,4.0,4.0,27.0,39.0,,"directions       Preheat the Oven   – Set the oven rack to the middle position. Heat the oven to 375ºF (191ºC).       Make the Filling   – In a medium bowl, combine softened cream cheese, parmesan cheese, spinach, dill, lemon zest, garlic, ½ teaspoon salt, and ¼ teaspoon black pepper. Set aside, or cover and refrigerate if not stuffing salmon right away.       Prepare the Salmon   – On the side of the salmon fillet, cut about a 3 to 4-inch long slit lengthwise to create a pocket. Make sure not to cut all the way through. Repeat with the remaining pieces.       Stuff the Fillets   – Evenly spread the cheese mixture into the pocket of each fillet, about 3 to 4 tablespoons. If available, close the opening with toothpicks to secure the filling inside.       Season   – Transfer the fillets to a lightly greased foil-lined sheet pan. Brush the surface with melted butter. In a small bowl, combine ¼ teaspoon salt and ¼ teaspoon black pepper. Evenly season the fillets.       Bake the Salmon   – Bake until the thickest part reaches an internal temperature of 125ºF (52ºC), about 12 to 14 minutes. Remove the tray from the oven.       Broil   – Change the oven setting to broil on high. Cook until the surface is light golden brown, about 2 to 4 minutes.       Serve   – Transfer to a paper towel-lined plate to drain the excess grease. Serve immediately while hot.",2024-08-22,http://myfridgefood.com/media/9000/spinstuffedsalmonsm.jpg
8f8c6725-59f5-4887-8f50-b605a746e893,https://myfridgefood.com/recipes/entree-chicken/fiesta-chicken-and-rice/,20.0,358.0,8.0,24.0,15.0,31.0,,"directions                          Season both sides of the chicken with salt and pepper. Set a 12-inch skillet over medium-high heat and add the oil. When it starts to shimmer, add the chicken and cook on one side until golden brown, about 4 minutes. Transfer the chicken to a plate, leaving the fat in the pan. Add the rice, onion and 1/2 teaspoon salt to the pan. Cook, stirring frequently, until the rice is toasted and the onions begin to soften, about 3 minutes. Add the garlic, oregano, chili powder and cayenne, cooking just until fragrant, about 15 seconds. Mix in the tomatoes, green pepper and chicken broth. Bring the mixture to a boil, scraping up any browned bits from the bottom of the pan. Add the chicken back to the pan, browned side up, along with any accumulated juices. Cover the pan and reduce the heat to low. Cook until the chicken is cooked through, about 12 minutes. (My chicken breasts were quite big, and they took longer than 12 minutes to cook through. I just reduced the amount of time I cooked the rice alone in the next step, and it worked out fine.)  Transfer the chicken to a cutting board and gently give the rice a quick stir then replace the cover and continue cooking until the rice is tender and the liquid is absorbed, about 12 minutes. Meanwhile, cut the chicken into 1/2-inch slices.  Turn off the heat under the pan then arrange the sliced chicken on top. Sprinkle with the cheese and scallions then cover the pan again and let stand for a few minutes until the cheese has melted.",2024-08-22,http://myfridgefood.com/Media/Recipe/1337193919chzburger.jpg
8f9165f3-1461-425a-90aa-8d2fbb6c7af1,https://myfridgefood.com/recipes/pasta-and-pizza/pizza-toast/,10.0,192.0,1.0,18.0,10.0,9.0,,"directions                          Pretty self explanatory but here it is. Put slices of thick mozzarella on bread and put in the oven on broil. Watch it (it wont take long) until nice and slightly brown on top and melted. Make sure it is melted. Nothing is worse than almost melted cheese. Add bacon and sliced tomatoes, white onion and green onions.",2024-08-22,http://myfridgefood.com/Media/Recipe/13507652040001-006.jpg
8fd99d2d-03e5-4ea3-9db1-6d900cb5293f,https://myfridgefood.com/recipes/sandwiches-burgers/blt-avocados/,20.0,308.0,4.0,19.0,24.0,9.0,,"directions   Preheat oven to 400 degrees F. Halve the avocados and pit. You can scoop out a little of the Avocado to make more room. Brush inside and out with the lemon juice. Place on a parchment lined baking sheet. Set aside. In a medium bowl add the bread, tomato, spinach, bacon, mayonnaise, salt and pepper, and any Avocado you scooped out. Toss lightly to combine. Fill each avocado half with 1/4 of the bread mixture, packing lightly. Bake for 10-13 minutes, or until the bread stuffing begins to brown. Remove and serve immediately.   submitted by  FarmGirlGourmet! - Click here for more :)",2024-08-22,http://myfridgefood.com/media/7056/blat.jpg
9009055b-2f62-47da-9f62-38cfa8efc7d6,https://myfridgefood.com/recipes/sandwiches-burgers/long-burgers/,30.0,460.0,6.0,11.7,26.9,41.5,,"directions   Adjust the oven rack to upper-middle position and heat oven to 450 degrees.  1. Bake rolls, cut side up, on wire rack inside rimmed baking sheet until golden and crisp, about 5 minutes. 2. Combine cornflakes, onion, milk, 4 tablespoons ketchup, Worcestershire sauce, thyme, garlic powder, egg, 1/2 teaspoon salt, and 1 teaspoon pepper in large bowl. Add meat and knead gently until well combined. 3. Top toasted rolls evenly with meat mixture, spreading meat to edges of rolls. Brush top of meat mixture evenly with remaining ketchup and bake until meat registers 160 degrees, 20-25 minutes. Top burgers with cheese and continue to bake until cheese melts, 3-4 minutes. Let rest 5 minutes. Serve.    From  SunshineAndBones - much more here!",2024-08-22,http://myfridgefood.com/media/6812/longboysandwiches.jpg
